original_address,clean_address,latitude,longitude
"656 Hickory Rd, Naples, FL 34108","656 Hickory Rd, Naples, FL 34108",26.242374181944,-81.790312116729
"835 Cassena Rd, Naples, FL 34108","835 Cassena Rd, Naples, FL 34108",26.248269531602,-81.797057372655
"427 Ridge Ct, Naples, FL 34108","427 Ridge Ct, Naples, FL 34108",26.232624334854,-81.792412969226
"104 Bonaire Ln, Bonita Springs, FL 34134","104 Bonaire Ln, Bonita Springs, FL 34134",26.328033914723,-81.843154361564
"105 Felipe Ln, Bonita Springs, FL 34134","105 Felipe Ln, Bonita Springs, FL 34134",26.325016898845,-81.842147263667
"418 Seabee Ave, Naples, FL 34108","418 Seabee Ave, Naples, FL 34108",26.266306603152,-81.818561122856
"741 Coral Dr, Naples, FL 34102","741 Coral Dr, Naples, FL 34102",26.1662831,-81.8008539
"1397 Great Egret Trl, Naples, FL 34105","1397 Great Egret Trl, Naples, FL 34105",26.1780707,-81.7766139
"10 Seagate Dr # 6n, Naples, FL 34103","10 Seagate Dr # 6n, Naples, FL 34103",26.209934721931,-81.816339670073
"1230 Gulf Shore Blvd S, Naples, FL 34102","1230 Gulf Shore Blvd South, Naples, FL 34102",26.1314149,-81.8047366
"2450 Tarpon Rd, Naples, FL 34102","2450 Tarpon Rd, Naples, FL 34102",26.118756,-81.7868071
"2143 Marina Dr, Naples, FL 34102","2143 Marina Dr, Naples, FL 34102",26.1220456,-81.7940676
"1645 Bonita Ct, Naples, FL 34102","1645 Bonita Ct, Naples, FL 34102",26.1285978,-81.7836941
"26810 & 26798 Mclaughlin Blvd, Bonita Springs, FL 34134","26810 & 26798 Mclaughlin Blvd, Bonita Springs, FL 34134",26.350315480523,-81.848614889773
"2290 Tarpon Rd, Naples, FL 34102","2290 Tarpon Rd, Naples, FL 34102",26.1209247,-81.7873631
"2020 Gulf Shore Blvd N # 403e, Naples, FL 34102","2020 Gulf Shore Blvd North # 403e, Naples, FL 34102",26.17049632952,-81.811747093904
"4453 Brynwood Dr, Naples, FL 34119","4453 Brynwood Dr, Naples, FL 34119",26.3121406739,-81.735930466019
"2835 Silverleaf Ln, Naples, FL 34105","2835 Silverleaf Ln, Naples, FL 34105",26.194500919748,-81.758502827757
"167 4th St N, Naples, FL 34102","167 4th St North, Naples, FL 34102",26.148539,-81.802886
"299 Mermaids Bight, Naples, FL 34103","299 Mermaids Bight, Naples, FL 34103",26.190646,-81.8093099
"7264 Tilden Ln, Naples, FL 34108","7264 Tilden Ln, Naples, FL 34108",26.250130475506,-81.814578105717
"311 Neapolitan Way, Naples, FL 34103","311 Neapolitan Way, Naples, FL 34103",26.2013624,-81.8107237
"494 Gordonia Rd, Naples, FL 34108","494 Gordonia Rd, Naples, FL 34108",26.236259125625,-81.790375699661
"612 Binnacle Dr, Naples, FL 34103","612 Binnacle Dr, Naples, FL 34103",26.1884399,-81.8073789
"7310 Tilden Ln, Naples, FL 34108","7310 Tilden Ln, Naples, FL 34108",26.250998299855,-81.814601576289
"201 Caribbean Rd, Naples, FL 34108","201 Caribbean Rd, Naples, FL 34108",26.2194294,-81.7954563
"1535 Dolphin Ln, Naples, FL 34102","1535 Dolphin Ln, Naples, FL 34102",26.130096,-81.7864382
"631 Broad Ct N, Naples, FL 34102","631 Broad Ct North, Naples, FL 34102",26.1551615,-81.8001408
"741 Hickory Rd, Naples, FL 34108","741 Hickory Rd, Naples, FL 34108",26.245273115132,-81.790777644839
"445 West St, Naples, FL 34108","445 West St, Naples, FL 34108",26.2326831,-81.7987186
"317 West St, Naples, FL 34108","317 West St, Naples, FL 34108",26.2280292,-81.7977604
"882 Cassena Rd, Naples, FL 34108","882 Cassena Rd, Naples, FL 34108",26.249660228325,-81.796944422089
"5000 Coconut Rd # 2101, Bonita Springs, FL 34134","5000 Coconut Rd # 2101, Bonita Springs, FL 34134",26.398016834768,-81.836231251157
"4421 Brynwood Dr, Naples, FL 34119","4421 Brynwood Dr, Naples, FL 34119",26.311231114317,-81.735488301602
"1450 Gulfstar Dr S, Naples, FL 34112","1450 Gulfstar Dr South, Naples, FL 34112",26.1047544,-81.7834902
"679 Rudder Rd, Naples, FL 34102","679 Rudder Rd, Naples, FL 34102",26.1712175,-81.8032384
"355 Sedgwick Ct, Naples, FL 34108","355 Sedgwick Ct, Naples, FL 34108",26.246756839306,-81.811568567722
"830 Cassena Rd, Naples, FL 34108","830 Cassena Rd, Naples, FL 34108",26.248061211508,-81.796925193222
"1300 Cobia Ct, Naples, FL 34102","1300 Cobia Ct, Naples, FL 34102",26.1251348,-81.7875869
"4696 3rd Ave Nw, Naples, FL 34119","4696 3rd Ave Nw, Naples, FL 34119",26.234140903808,-81.701212518364
"750 Goodlette-frank Rd N # 704, Naples, FL 34102","750 Goodlette-frank Rd North # 704, Naples, FL 34102",26.158053633614,-81.790976311943
"13675 Vanderbilt Dr # 1107, Naples, FL 34110","13675 Vanderbilt Dr # 1107, Naples, FL 34110",26.294435932246,-81.818501313664
"4161 3rd Ave Sw, Naples, FL 34119","4161 3rd Ave Sw, Naples, FL 34119",26.223364466878,-81.691025102888
"6321 Highcroft Dr, Naples, FL 34119","6321 Highcroft Dr, Naples, FL 34119",26.308242845599,-81.722854473758
"750 Goodlette-frank Rd N # 605, Naples, FL 34102","750 Goodlette-frank Rd North # 605, Naples, FL 34102",26.158053633614,-81.790976311943
"137 Tupelo Rd, Naples, FL 34108","137 Tupelo Rd, Naples, FL 34108",26.248565827075,-81.795711197715
"26772 Hickory Blvd, Bonita Springs, FL 34134","26772 Hickory Blvd, Bonita Springs, FL 34134",26.3479435,-81.852699
"581 Myrtle Rd, Naples, FL 34108","581 Myrtle Rd, Naples, FL 34108",26.239903040183,-81.79392225388
"216 Spring Line Dr, Naples, FL 34102","216 Spring Line Dr, Naples, FL 34102",26.1708089,-81.809397
"508 Neapolitan Ln, Naples, FL 34103","508 Neapolitan Ln, Naples, FL 34103",26.2023779,-81.8077128
"702 Bobwhite Ln, Naples, FL 34108","702 Bobwhite Ln, Naples, FL 34108",26.221454740021,-81.804530146663
"230 Champney Bay Ct, Naples, FL 34102","230 Champney Bay Ct, Naples, FL 34102",26.1072613,-81.8016191
"469 Germain Ave, Naples, FL 34108","469 Germain Ave, Naples, FL 34108",26.265335372796,-81.817868367394
"209 Barefoot Beach Blvd, Bonita Springs, FL 34134","209 Barefoot Beach Blvd, Bonita Springs, FL 34134",26.326543601065,-81.842766002865
"226 Malibu Cv, Bonita Springs, FL 34134","226 Malibu Cv, Bonita Springs, FL 34134",26.326255500566,-81.836505096097
"960 Iris Ct, Marco Island, FL 34145","960 Iris Ct, Marco Island, FL 34145",25.9631653,-81.7165789
"8180 Estero Blvd, Fort Myers Beach, FL 33931","8180 Estero Blvd, Fort Myers Beach, FL 33931",26.404356,-81.889123
"6155 Bur Oaks Lane Ln, Naples, FL 34119","6155 Bur Oaks Lane Ln, Naples, FL 34119",26.250018518506,-81.729241371526
"6075 English Oaks Ln, Naples, FL 34119","6075 English Oaks Ln, Naples, FL 34119",26.246376713665,-81.730034108567
"950 Giralda Ct, Marco Island, FL 34145","950 Giralda Ct, Marco Island, FL 34145",25.9633944,-81.7328679
"5820 Estero Blvd, Fort Myers Beach, FL 33931","5820 Estero Blvd, Fort Myers Beach, FL 33931",26.427524,-81.9104751
"2610 Half Moon Walk, Naples, FL 34102","2610 Half Moon Walk, Naples, FL 34102",26.1157941,-81.8009037
"256 Trade Winds Ave, Naples, FL 34108","256 Trade Winds Ave, Naples, FL 34108",26.261842300696,-81.820589344117
"550 21st Ave S, Naples, FL 34102","550 21st Ave South, Naples, FL 34102",26.122273,-81.797415
"1100 Sandpiper St, Naples, FL 34102","1100 Sandpiper St, Naples, FL 34102",26.1345389,-81.7833908
"318 Trade Winds Ave, Naples, FL 34108","318 Trade Winds Ave, Naples, FL 34108",26.261864033822,-81.819779784546
"27768 Hickory Blvd, Bonita Springs, FL 34134","27768 Hickory Blvd, Bonita Springs, FL 34134",26.3341865,-81.8465792
"380 Trade Winds Ave, Naples, FL 34108","380 Trade Winds Ave, Naples, FL 34108",26.261888334225,-81.818969868547
"720 17th Ave S, Naples, FL 34102","720 17th Ave South, Naples, FL 34102",26.1270125,-81.79554
"414 Palm Ct, Naples, FL 34108","414 Palm Ct, Naples, FL 34108",26.1769945,-81.7971594
"580 S Heathwood Dr, Marco Island, FL 34145","580 South Heathwood Dr, Marco Island, FL 34145",25.922182454876,-81.713018303691
"3420 Estero Blvd, Fort Myers Beach, FL 33931","3420 Estero Blvd, Fort Myers Beach, FL 33931",26.4434245,-81.9326542
"1314 Marlin Dr, Naples, FL 34102","1314 Marlin Dr, Naples, FL 34102",26.1272438,-81.7871273
"2812 Tarflower Way, Naples, FL 34105","2812 Tarflower Way, Naples, FL 34105",26.195650316567,-81.762103653088
"448 Devils Ln, Naples, FL 34103","448 Devils Ln, Naples, FL 34103",26.2045465,-81.8077418
"217 13th St S, Naples, FL 34102","217 13th St South, Naples, FL 34102",26.1465301,-81.7904936
"5019 Groveland Ter, Naples, FL 34119","5019 Groveland Ter, Naples, FL 34119",26.303660979154,-81.735907341822
"5000 Coconut Rd # 2001, Bonita Springs, FL 34134","5000 Coconut Rd # 2001, Bonita Springs, FL 34134",26.398016834768,-81.836231251157
"2020 Gulf Shore Blvd N # 202e, Naples, FL 34102","2020 Gulf Shore Blvd North # 202e, Naples, FL 34102",26.17049632952,-81.811747093904
"611 18th Ave S, Naples, FL 34102","611 18th Ave South, Naples, FL 34102",26.1259587,-81.7963021
"4211 Crayton Rd, Naples, FL 34103","4211 Crayton Rd, Naples, FL 34103",26.199726,-81.808467
"319 Pirates Bight, Naples, FL 34103","319 Pirates Bight, Naples, FL 34103",26.2071377,-81.8114769
"26823 Mclaughlin Blvd, Bonita Springs, FL 34134","26823 Mclaughlin Blvd, Bonita Springs, FL 34134",26.3494877,-81.8487934
"375 Bow Line Dr, Naples, FL 34103","375 Bow Line Dr, Naples, FL 34103",26.175047,-81.8083521
"565 Whispering Pine Ln, Naples, FL 34103","565 Whispering Pine Ln, Naples, FL 34103",26.2079054,-81.8057843
"619 Binnacle Dr, Naples, FL 34103","619 Binnacle Dr, Naples, FL 34103",26.1886489,-81.8072344
"1380 Pelican Ave, Naples, FL 34102","1380 Pelican Ave, Naples, FL 34102",26.1351716,-81.7865572
"810 Elm Ct, Marco Island, FL 34145","810 Elm Ct, Marco Island, FL 34145",25.9647397,-81.7302722
"2804 Silverleaf Ln, Naples, FL 34105","2804 Silverleaf Ln, Naples, FL 34105",26.193602972035,-81.759145141321
"101 Carica Rd, Naples, FL 34108","101 Carica Rd, Naples, FL 34108",26.244555821339,-81.793042404456
"4309 Deephaven Ln, Naples, FL 34119","4309 Deephaven Ln, Naples, FL 34119",,
"5063 Sand Dollar Ln, Naples, FL 34103","5063 Sand Dollar Ln, Naples, FL 34103",26.208906,-81.8089456
"826 Magnolia Ct, Marco Island, FL 34145","826 Magnolia Ct, Marco Island, FL 34145",25.9636927,-81.729501
"15 Bayview Blvd, Fort Myers Beach, FL 33931","15 Bayview Blvd, Fort Myers Beach, FL 33931",26.4228392,-81.8975813
"10 Sabre Ln, Naples, FL 34102","10 Sabre Ln, Naples, FL 34102",26.1007825,-81.8011045
"320 Bow Line Dr, Naples, FL 34103","320 Bow Line Dr, Naples, FL 34103",26.1748653,-81.8096621
"13851 Williston Way, Naples, FL 34119","13851 Williston Way, Naples, FL 34119",26.319003474702,-81.727473889838
"1411 Quintara Ct, Marco Island, FL 34145","1411 Quintara Ct, Marco Island, FL 34145",25.919012,-81.7116416
"171 Topanga Dr, Bonita Springs, FL 34134","171 Topanga Dr, Bonita Springs, FL 34134",26.328861782907,-81.841874098008
"1825 6th St S, Naples, FL 34102","1825 6th St South, Naples, FL 34102",26.1255801,-81.7964317
"607 Myrtle Rd, Naples, FL 34108","607 Myrtle Rd, Naples, FL 34108",26.240511177192,-81.794273821011
"8088 Estero Blvd, Fort Myers Beach, FL 33931","8088 Estero Blvd, Fort Myers Beach, FL 33931",26.404424,-81.890817
"2625 Bulrush Ln, Naples, FL 34105","2625 Bulrush Ln, Naples, FL 34105",26.19259143252,-81.76196637896
"17481 Veneto Isle Pl, Miromar Lakes, FL 33919","17481 Veneto Isle Pl, Miromar Lakes, FL 33919",26.4862786,-81.7812166
"2990 Leeward Ln, Naples, FL 34103","2990 Leeward Ln, Naples, FL 34103",26.1819346,-81.8085957
"1091 Old Marco Ln, Marco Island, FL 34145","1091 Old Marco Ln, Marco Island, FL 34145",25.9668307,-81.7296281
"171 North St, Naples, FL 34108","171 North St, Naples, FL 34108",26.2248891,-81.7933764
"1925 Metropolitan Blvd, Naples, FL 34104","1925 Metropolitan Blvd, Naples, FL 34104",,
"241 Egret Ave, Naples, FL 34108","241 Egret Ave, Naples, FL 34108",26.268962377368,-81.821227275829
"70 Avenue E, Fort Myers Beach, FL 33931","70 Avenue East, Fort Myers Beach, FL 33931",26.45050097303,-81.949200131499
"660 14th Ave S, Naples, FL 34102","660 14th Ave South, Naples, FL 34102",26.1301958,-81.7970385
"13925 Old Coast Rd, Naples, FL 34110","13925 Old Coast Rd, Naples, FL 34110",26.297607466002,-81.820865613078
"3280 Crayton Rd, Naples, FL 34103","3280 Crayton Rd, Naples, FL 34103",26.1865295,-81.8080169
"4112 Willowhead Way, Naples, FL 34103","4112 Willowhead Way, Naples, FL 34103",26.1965355,-81.8050838
"2130 Snook Dr, Naples, FL 34102","2130 Snook Dr, Naples, FL 34102",26.1244269,-81.7851253
"27524 Hickory Blvd, Bonita Springs, FL 34134","27524 Hickory Blvd, Bonita Springs, FL 34134",26.337891,-81.8481845
"533 15th Ave S, Naples, FL 34102","533 15th Ave South, Naples, FL 34102",26.1290978,-81.7988397
"255 Mermaids Bight, Naples, FL 34103","255 Mermaids Bight, Naples, FL 34103",26.1913984,-81.8093205
"1254 Waggle Way, Naples, FL 34108","1254 Waggle Way, Naples, FL 34108",26.260363085784,-81.795097388734
"4468 Brynwood Dr, Naples, FL 34119","4468 Brynwood Dr, Naples, FL 34119",26.312121228298,-81.735778972303
"16862 Caminetto Ct, Naples, FL 34110","16862 Caminetto Ct, Naples, FL 34110",26.312730611763,-81.760974423822
"254 Audubon Blvd, Naples, FL 34110","254 Audubon Blvd, Naples, FL 34110",26.317189486526,-81.82644786507
"6730 Sable Ridge Ln, Naples, FL 34109","6730 Sable Ridge Ln, Naples, FL 34109",26.220677426401,-81.743311295762
"595 Regatta Rd, Naples, FL 34103","595 Regatta Rd, Naples, FL 34103",26.1867163,-81.8047968
"681 Katemore Ln, Naples, FL 34108","681 Katemore Ln, Naples, FL 34108",26.238042271494,-81.805445072711
"18 Caribbean Rd, Naples, FL 34108","18 Caribbean Rd, Naples, FL 34108",26.2121516,-81.7969603
"6303 Burnham Rd, Naples, FL 34119","6303 Burnham Rd, Naples, FL 34119",26.315524222819,-81.738719140543
"295 Grande Way # 2, Naples, FL 34110","295 Grande Way # 2, Naples, FL 34110",26.2766279457,-81.819924969553
"489 Heron Ave, Naples, FL 34108","489 Heron Ave, Naples, FL 34108",26.270106943345,-81.817872122582
"175 Conners Ave, Naples, FL 34108","175 Conners Ave, Naples, FL 34108",26.267821973861,-81.822592544051
"108 Hispaniola Ln, Bonita Springs, FL 34134","108 Hispaniola Ln, Bonita Springs, FL 34134",26.323254580866,-81.841409682895
"888 Banyan Ct, Marco Island, FL 34145","888 Banyan Ct, Marco Island, FL 34145",25.916449,-81.7201479
"1800 Crayton Rd, Naples, FL 34102","1800 Crayton Rd, Naples, FL 34102",26.167271,-81.805624
"5160 Teak Wood Dr, Naples, FL 34119","5160 Teak Wood Dr, Naples, FL 34119",26.230369686068,-81.71115156852
"3540 Crayton Rd, Naples, FL 34103","3540 Crayton Rd, Naples, FL 34103",26.1890513,-81.8077537
"81 Seagate Dr # 1103, Naples, FL 34103","81 Seagate Dr # 1103, Naples, FL 34103",26.20769973861,-81.815321673587
"640 17th Ave S, Naples, FL 34102","640 17th Ave South, Naples, FL 34102",26.1269194,-81.7965954
"590 17th Ave S, Naples, FL 34102","590 17th Ave South, Naples, FL 34102",26.1268611,-81.7972551
"2680 Lantern Ln, Naples, FL 34102","2680 Lantern Ln, Naples, FL 34102",26.1155333,-81.7990073
"713 Nautilus Ct, Marco Island, FL 34145","713 Nautilus Ct, Marco Island, FL 34145",25.9560986,-81.7360304
"798 S Barfield Dr, Marco Island, FL 34145","798 South Barfield Dr, Marco Island, FL 34145",25.916544,-81.702085
"5000 Coconut Rd # 1606, Bonita Springs, FL 34134","5000 Coconut Rd # 1606, Bonita Springs, FL 34134",26.398016834768,-81.836231251157
"860 Banyan Ct, Marco Island, FL 34145","860 Banyan Ct, Marco Island, FL 34145",25.9160149,-81.7213908
"28920 Cavell Ter, Naples, FL 34119","28920 Cavell Ter, Naples, FL 34119",26.322307936132,-81.729824718952
"391 Palermo Cir, Fort Myers Beach, FL 33931","391 Palermo Cir, Fort Myers Beach, FL 33931",26.4551305,-81.9509007
"191 Bayfront Dr, Bonita Springs, FL 34134","191 Bayfront Dr, Bonita Springs, FL 34134",26.323682777601,-81.839545275821
"26628 Hickory Blvd, Bonita Springs, FL 34134","26628 Hickory Blvd, Bonita Springs, FL 34134",26.3501208,-81.8538014
"440 Spinnaker Dr, Naples, FL 34102","440 Spinnaker Dr, Naples, FL 34102",26.1712946,-81.8065521
"5865 Sunnyslope Dr, Naples, FL 34119","5865 Sunnyslope Dr, Naples, FL 34119",,
"6188 Freemont Dr, Naples, FL 34119","6188 Freemont Dr, Naples, FL 34119",26.316611590729,-81.724754428168
"81 Seagate Dr # 801, Naples, FL 34103","81 Seagate Dr # 801, Naples, FL 34103",26.20769973861,-81.815321673587
"803 Shadow Lake Ln, Naples, FL 34108","803 Shadow Lake Ln, Naples, FL 34108",26.240185209179,-81.802517021755
"342 Trade Winds Ave, Naples, FL 34108","342 Trade Winds Ave, Naples, FL 34108",26.261872446644,-81.819466406647
"700 Partridge Ct, Marco Island, FL 34145","700 Partridge Ct, Marco Island, FL 34145",25.91907,-81.719299
"5000 Coconut Rd # 1706, Bonita Springs, FL 34134","5000 Coconut Rd # 1706, Bonita Springs, FL 34134",26.398016834768,-81.836231251157
"2272 Oakes Blvd, Naples, FL 34119","2272 Oakes Blvd, Naples, FL 34119",26.270679440692,-81.734898743504
"3290 Crayton Rd, Naples, FL 34103","3290 Crayton Rd, Naples, FL 34103",26.1865771,-81.8079961
"17839 Miromar Lakes Pkwy, Miromar Lakes, FL 33913","17839 Miromar Lakes Pkwy, Miromar Lakes, FL 33913",26.4784439,-81.7683278
"16971 Cortile Dr, Naples, FL 34110","16971 Cortile Dr, Naples, FL 34110",26.314656121786,-81.773659481382
"777 Binnacle Dr, Naples, FL 34103","777 Binnacle Dr, Naples, FL 34103",26.1888894,-81.803072
"13660 Pondview Cir, Naples, FL 34119","13660 Pondview Cir, Naples, FL 34119",26.318765087273,-81.733910264797
"5000 Coconut Rd, Bonita Springs, FL 34134","5000 Coconut Rd, Bonita Springs, FL 34134",26.398044,-81.836298
"364 Cromwell Ct, Naples, FL 34108","364 Cromwell Ct, Naples, FL 34108",26.248122155831,-81.812094184816
"371 Bayside Ave, Naples, FL 34108","371 Bayside Ave, Naples, FL 34108",26.259810518539,-81.818492288861
"716 S Barfield Dr, Marco Island, FL 34145","716 South Barfield Dr, Marco Island, FL 34145",25.9201248,-81.7002409
"761 Rockport Ct, Marco Island, FL 34145","761 Rockport Ct, Marco Island, FL 34145",25.9589555,-81.7325394
"18350 Old Pelican Bay Dr, Fort Myers Beach, FL 33931","18350 Old Pelican Bay Dr, Fort Myers Beach, FL 33931",,
"795 18th Ave S, Naples, FL 34102","795 18th Ave South, Naples, FL 34102",26.1261243,-81.7942267
"1180 Oleander Dr, Naples, FL 34102","1180 Oleander Dr, Naples, FL 34102",26.1608518,-81.8075999
"3142 Dahlia Way, Naples, FL 34105","3142 Dahlia Way, Naples, FL 34105",26.18976848271,-81.753988692938
"233 12th St S # 307, Naples, FL 34102","233 12th St South # 307, Naples, FL 34102",,
"701 Tamarind Ct, Naples, FL 34108","701 Tamarind Ct, Naples, FL 34108",26.224213116721,-81.803565402001
"103 Dominica Ln, Bonita Springs, FL 34134","103 Dominica Ln, Bonita Springs, FL 34134",26.326635433821,-81.84285824932
"954 Sundrop Ct, Marco Island, FL 34145","954 Sundrop Ct, Marco Island, FL 34145",25.9636778,-81.7200643
"3534 Estero Blvd, Fort Myers Beach, FL 33931","3534 Estero Blvd, Fort Myers Beach, FL 33931",26.4430283,-81.9319357
"6170 Bur Oaks Ln, Naples, FL 34119","6170 Bur Oaks Ln, Naples, FL 34119",26.249912325227,-81.728599659307
"13105 Vanderbilt Dr, Naples, FL 34110","13105 Vanderbilt Dr, Naples, FL 34110",26.290216684912,-81.818594536004
"641 Starboard Dr, Naples, FL 34103","641 Starboard Dr, Naples, FL 34103",26.1836162,-81.8045783
"106 Eugenia Dr, Naples, FL 34108","106 Eugenia Dr, Naples, FL 34108",26.228345566606,-81.795577146978
"1230 Blue Hill Creek Dr, Marco Island, FL 34145","1230 Blue Hill Creek Dr, Marco Island, FL 34145",25.903755799834,-81.684714883761
"432 Bayside Ave, Naples, FL 34108","432 Bayside Ave, Naples, FL 34108",26.259709624318,-81.817945351407
"2562 Escada Ct, Naples, FL 34109","2562 Escada Ct, Naples, FL 34109",26.254159437448,-81.765503310576
"26170 Woodlyn Dr, Bonita Springs, FL 34134","26170 Woodlyn Dr, Bonita Springs, FL 34134",26.3586124,-81.8298291
"25 Covewood Ct, Marco Island, FL 34145","25 Covewood Ct, Marco Island, FL 34145",25.9364691,-81.6958817
"695 Wedge Dr, Naples, FL 34103","695 Wedge Dr, Naples, FL 34103",26.1760792,-81.8027521
"696 Fountainhead Ln, Naples, FL 34103","696 Fountainhead Ln, Naples, FL 34103",26.189599,-81.804438
"670 Mooring Line Dr, Naples, FL 34102","670 Mooring Line Dr, Naples, FL 34102",26.1729368,-81.8030668
